"","business_id","name","address","city","state","postal_code","latitude","longitude","stars","review_count","is_open","attributes","categories","hours"
"74","9CGFL0YFDf_O6aaiTmnOZQ","The Refinery at SugarHouse Casino","1001 N Delaware Ave, 1001 N Delaware Ave","Philadelphia","PA","19125",39.9639942,-75.1328364,2.5,11,0,"{'RestaurantsAttire': ""u'casual'"", 'OutdoorSeating': 'True', 'Caters': 'False', 'Alcohol': ""u'full_bar'"", 'HasTV': 'True', 'WiFi': ""u'no'"", 'RestaurantsPriceRange2': '2', 'RestaurantsDelivery': 'False', 'BusinessAcceptsCreditCards': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': True, 'trendy': False, 'upscale': False, 'casual': True}"", 'NoiseLevel': ""u'loud'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsTakeOut': 'True', 'BusinessAcceptsBitcoin': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': True}"", 'RestaurantsReservations': 'False', 'BikeParking': 'True', 'GoodForKids': 'False'}","Bars, Casinos, Nightlife, American (New), Chinese, Arts & Entertainment, American (Traditional), Restaurants","{'Friday': '20:0-1:0', 'Saturday': '20:0-1:0'}"
"75","mlyTBHNwuDrb7FRGSw3o9g","Peking Garden","2205 N Broad St","Philadelphia","PA","19132",39.986448,-75.155695,5,9,1,"{'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}","American (Traditional), Chinese, Restaurants",NA
"76","y9XVl5058TPjHcO6O2HBaA","Shee Yuan Chinese","2125 N 63rd St","Philadelphia","PA","19151",39.9889319,-75.2498183,3.5,21,1,"{'RestaurantsAttire': ""u'casual'"", 'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '1', 'WiFi': ""u'paid'"", 'Alcohol': ""u'none'"", 'NoiseLevel': ""u'loud'"", 'RestaurantsDelivery': 'True', 'Caters': 'False', 'RestaurantsReservations': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsGoodForGroups': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForKids': 'False', 'HasTV': 'True', 'BikeParking': 'True', 'RestaurantsTableService': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}""}","Chinese, Restaurants","{'Monday': '11:0-22:30', 'Tuesday': '11:0-22:30', 'Wednesday': '11:0-22:30', 'Thursday': '11:0-22:30', 'Friday': '11:0-23:30', 'Saturday': '11:0-23:30', 'Sunday': '12:0-22:30'}"
"77","xPi3UL7FKhHqxGbJOYdAjw","Tang Dynasty Buffet","4504 City Ave","Philadelphia","PA","19131",40.002977,-75.2217849,2,22,0,"{'OutdoorSeating': 'False', 'RestaurantsReservations': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsDelivery': 'False', 'RestaurantsTableService': 'False', 'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'NoiseLevel': ""u'loud'"", 'RestaurantsAttire': ""'casual'"", 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'Caters': 'False', 'WiFi': ""u'free'"", 'BikeParking': 'False', 'HasTV': 'True', 'Alcohol': ""'none'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}","Buffets, Chinese, Asian Fusion, Restaurants","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-22:0'}"
"78","XvFImQnVmlZnSCE9X36Tcg","Great Wall Chinese Restaurant","1441 S 7th St","Philadelphia","PA","19147",39.9304241,-75.1563112,4,13,1,"{'RestaurantsAttire': ""u'casual'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsDelivery': 'True', 'WiFi': ""u'no'"", 'RestaurantsReservations': 'False', 'RestaurantsPriceRange2': '1', 'GoodForKids': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsCreditCards': 'False', 'Alcohol': ""u'none'"", 'RestaurantsTakeOut': 'True', 'NoiseLevel': ""u'average'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'OutdoorSeating': 'False', 'HasTV': 'True', 'BikeParking': 'True'}","Restaurants, Chinese","{'Monday': '12:0-2:0', 'Tuesday': '12:0-2:0', 'Wednesday': '12:0-2:0', 'Thursday': '12:0-2:0', 'Friday': '12:0-2:0', 'Saturday': '12:0-2:0', 'Sunday': '13:0-1:30'}"
"79","7Ljrtr65Q7-uX2Nl4I_7Iw","Tea Magic","123 N 10th St","Philadelphia","PA","19107",39.9540079581,-75.1560426391,3,49,0,"{'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'"", 'OutdoorSeating': 'False', 'RestaurantsPriceRange2': '1', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}""}","Restaurants, Bubble Tea, Coffee & Tea, Food, Chinese, Shanghainese, Tea Rooms","{'Monday': '11:0-0:0', 'Tuesday': '11:0-0:0', 'Wednesday': '11:0-0:0', 'Thursday': '11:0-0:0', 'Friday': '11:0-1:0', 'Saturday': '11:0-1:0', 'Sunday': '11:0-0:0'}"
"80","H_JO3CNWRTRHmstEyvb31Q","Cube Cafe","145 N 11th St","Philadelphia","PA","19107",39.9552543,-75.1574065,4,45,0,"{'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'NoiseLevel': ""u'average'"", 'GoodForKids': 'True', 'Alcohol': ""u'none'"", 'RestaurantsAttire': ""u'casual'"", 'OutdoorSeating': 'False', 'RestaurantsPriceRange2': '1', 'BusinessAcceptsCreditCards': 'True', 'HasTV': 'True', 'RestaurantsDelivery': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'False', 'Caters': 'False', 'WiFi': ""u'free'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}""}","Asian Fusion, Coffee & Tea, Chinese, Restaurants, Food","{'Monday': '7:30-20:30', 'Tuesday': '7:30-20:30', 'Wednesday': '7:30-20:30', 'Thursday': '7:30-20:30', 'Friday': '7:30-20:30', 'Saturday': '8:0-20:30', 'Sunday': '8:0-19:0'}"
"81","mT_ryHA6pbnSZ1uDGMewEw","Asian Chao","8000 Essington Ave","Philadelphia","PA","19153",39.876143,-75.242886,1.5,24,0,"{'RestaurantsAttire': ""u'casual'"", 'OutdoorSeating': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '1', 'Alcohol': ""u'none'"", 'BikeParking': 'False', 'HasTV': 'False', 'GoodForKids': 'True', 'WiFi': ""u'no'"", 'Caters': 'False', 'RestaurantsReservations': 'False', 'NoiseLevel': ""u'loud'"", 'RestaurantsGoodForGroups': 'True'}","Food, Restaurants, Fast Food, Chinese","{'Monday': '7:0-22:0', 'Tuesday': '7:0-22:0', 'Wednesday': '7:0-22:0', 'Thursday': '7:0-22:0', 'Friday': '7:0-22:0', 'Saturday': '7:0-22:0', 'Sunday': '7:0-22:0'}"
"82","l02jjfbmaLhHKCX39FOrBg","The Chinese Noodle Factory","133 N 11th St","Philadelphia","PA","19107",39.9549604,-75.1573313,4.5,12,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '1', 'RestaurantsDelivery': 'True'}","Restaurants, Chinese, Noodles, Food",NA
"83","JQV6iAVa5_Fqojey26TjOA","Luk Fu","900 Packer Ave","Philadelphia","PA","19148",39.9091912,-75.1646617,4,27,1,"{'BYOB': 'False', 'Corkage': 'False', 'HappyHour': 'True', 'RestaurantsDelivery': 'False', 'BikeParking': 'True', 'Alcohol': ""u'full_bar'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsTableService': 'True', 'WiFi': ""u'free'"", 'WheelchairAccessible': 'True', 'HasTV': 'True', 'Ambience': ""{u'divey': False, u'hipster': False, u'casual': False, u'touristy': False, u'trendy': False, u'intimate': False, u'romantic': False, u'classy': True, u'upscale': False}"", 'Caters': 'False', 'OutdoorSeating': 'False'}","Chinese, Asian Fusion, Vietnamese, Pan Asian, Dim Sum, Restaurants","{'Monday': '16:0-3:0', 'Tuesday': '16:0-3:0', 'Wednesday': '16:0-3:0', 'Thursday': '16:0-3:0', 'Friday': '12:0-3:0', 'Saturday': '12:0-3:0', 'Sunday': '12:0-3:0'}"
"84","gU39t80dXx9LkIZHp6cyCQ","Magic Noodles","2833 Cottman Ave","Philadelphia","PA","19149",40.04357983,-75.05235617,3.5,47,1,"{'RestaurantsTableService': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'True', 'BusinessParking': ""{u'valet': False, u'garage': False, u'street': False, u'lot': True, u'validated': False}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'Ambience': ""{'touristy': False, 'hipster': None, 'romantic': None, 'divey': None, 'intimate': None, 'trendy': None, 'upscale': None, 'classy': None, 'casual': None}"", 'OutdoorSeating': 'False', 'BusinessAcceptsCreditCards': 'True'}","Restaurants, Noodles, Chinese, Chicken Shop","{'Monday': '11:0-23:0', 'Tuesday': '11:0-23:0', 'Wednesday': '11:0-23:0', 'Thursday': '11:0-23:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-23:0'}"
"85","Ep_jh1Pt4Ggyla21f-BQcQ","New Leaf 2 Chinese & Japanese Cuisine","4260 Main St","Philadelphia","PA","19127",40.0247036,-75.2219543,4.5,137,1,"{'WiFi': ""u'free'"", 'HappyHour': 'True', 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': False, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': False}"", 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTableService': 'True', 'CoatCheck': 'False', 'Music': ""{'dj': None, 'background_music': False, 'no_music': False, 'jukebox': None, 'live': False, 'video': False, 'karaoke': None}"", 'RestaurantsPriceRange2': '2', 'Alcohol': ""u'full_bar'"", 'HasTV': 'True', 'RestaurantsReservations': 'True', 'Ambience': ""{u'divey': False, u'hipster': True, u'casual': True, u'touristy': None, u'trendy': True, u'intimate': None, u'romantic': None, u'classy': True, u'upscale': True}"", 'NoiseLevel': ""u'average'"", 'RestaurantsGoodForGroups': 'True', 'OutdoorSeating': 'True', 'GoodForMeal': ""{'dessert': None, 'latenight': None, 'lunch': None, 'dinner': True, 'brunch': None, 'breakfast': None}""}","Nightlife, Bars, Restaurants, Japanese, Chinese","{'Monday': '11:30-21:30', 'Tuesday': '11:30-0:0', 'Wednesday': '11:30-23:30', 'Thursday': '11:30-21:30', 'Friday': '11:30-22:30', 'Saturday': '11:30-22:30', 'Sunday': '11:30-21:30'}"
"86","Q9poenJ9SS3agpPo4Pgyyg","Ray's Café & Teahouse","141 N 9th St","Philadelphia","PA","19107",39.9546207,-75.1542759,4.5,181,1,"{'WiFi': ""u'no'"", 'RestaurantsGoodForGroups': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'NoiseLevel': ""u'quiet'"", 'RestaurantsPriceRange2': '2', 'HasTV': 'False', 'OutdoorSeating': 'False', 'Caters': 'False', 'BikeParking': 'True', 'RestaurantsAttire': ""u'casual'"", 'Alcohol': ""u'none'"", 'RestaurantsTakeOut': 'True', 'GoodForKids': 'True', 'RestaurantsReservations': 'True', 'HappyHour': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsDelivery': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}""}","Coffee & Tea, Chinese, Restaurants, Food","{'Monday': '8:0-17:0', 'Tuesday': '8:0-17:0', 'Wednesday': '8:0-17:0', 'Thursday': '8:0-17:0', 'Friday': '8:0-17:0', 'Saturday': '11:30-17:0'}"
"87","ERxAPTa09fE0tZwvfht26Q","Beijing","909 E Cayuga St","Philadelphia","PA","19124",40.0150353,-75.108814,4,8,1,"{'RestaurantsAttire': ""u'casual'"", 'BusinessAcceptsCreditCards': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsReservations': 'False', 'RestaurantsTakeOut': 'True', 'WiFi': ""'no'"", 'GoodForKids': 'True', 'RestaurantsGoodForGroups': 'False', 'RestaurantsDelivery': 'True', 'RestaurantsPriceRange2': '1'}","Restaurants, Chinese",NA
"88","POuaebsAeCyNx-8qZ3O7XQ","Shang Hai 1","123 N 10th St","Philadelphia","PA","19107",39.9541205693,-75.1560343422,4,332,1,"{'RestaurantsReservations': 'False', 'GoodForKids': 'True', 'RestaurantsAttire': ""'casual'"", 'BusinessAcceptsCreditCards': 'True', 'Alcohol': ""u'none'"", 'HasTV': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsTableService': 'True', 'NoiseLevel': ""'average'"", 'RestaurantsTakeOut': 'True', 'WiFi': ""u'no'"", 'ByAppointmentOnly': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': None, 'lunch': True, 'dinner': True, 'brunch': None, 'breakfast': False}"", 'DogsAllowed': 'False', 'OutdoorSeating': 'None', 'WheelchairAccessible': 'True', 'BikeParking': 'True', 'Caters': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BYOB': 'True', 'HappyHour': 'False', 'RestaurantsPriceRange2': '2', 'RestaurantsGoodForGroups': 'True', 'RestaurantsDelivery': 'True'}","Taiwanese, Chinese, Shanghainese, Restaurants","{'Monday': '10:30-22:30', 'Tuesday': '10:30-22:30', 'Wednesday': '10:30-22:30', 'Thursday': '10:30-22:30', 'Friday': '10:30-22:30', 'Saturday': '10:30-22:30', 'Sunday': '10:30-22:30'}"
"89","GV8PIa7ch_kH9Ewe9keu_A","Sannie Japanese Chinese","2117 Cottman Ave","Philadelphia","PA","19149",40.0500021,-75.0639371,3.5,16,0,"{'RestaurantsAttire': ""u'casual'"", 'GoodForKids': 'True', 'RestaurantsDelivery': 'True', 'RestaurantsReservations': 'True', 'WiFi': ""'no'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'NoiseLevel': ""u'quiet'"", 'BusinessAcceptsCreditCards': 'True', 'HasTV': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'Alcohol': ""'none'"", 'OutdoorSeating': 'False', 'BikeParking': 'False', 'RestaurantsGoodForGroups': 'True'}","Restaurants, Japanese, Chinese",NA
"90","tngXF4K4cojGHn-4PUpBLQ","Tango","1021 Arch St","Philadelphia","PA","19107",39.954001,-75.157184,3,163,1,"{'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'True', 'Alcohol': ""u'full_bar'"", 'RestaurantsPriceRange2': '2', 'OutdoorSeating': 'False', 'RestaurantsAttire': ""'casual'"", 'BusinessAcceptsCreditCards': 'True', 'HasTV': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'True', 'WiFi': ""'no'"", 'RestaurantsReservations': 'True', 'NoiseLevel': ""u'loud'"", 'GoodForDancing': 'True', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': True}"", 'RestaurantsTableService': 'True', 'GoodForKids': 'False', 'RestaurantsDelivery': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'Ambience': ""{u'divey': False, u'hipster': False, u'casual': None, u'touristy': False, u'trendy': True, u'intimate': False, u'romantic': False, u'classy': False, u'upscale': False}"", 'Caters': 'False', 'HappyHour': 'True'}","Szechuan, Bars, Lounges, Nightlife, Restaurants, Sushi Bars, Chinese, Karaoke","{'Monday': '16:0-2:0', 'Tuesday': '16:0-2:0', 'Wednesday': '16:0-2:0', 'Thursday': '16:0-2:0', 'Friday': '16:0-3:0', 'Saturday': '16:0-3:0', 'Sunday': '16:0-2:0'}"
"91","QY9h6QIaBFeExPGNPqiOMg","New China","2354 S 7th St","Philadelphia","PA","19148",39.9192864,-75.1591554,3.5,9,1,"{'GoodForKids': 'True', 'BusinessAcceptsCreditCards': 'False', 'RestaurantsReservations': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsPriceRange2': '1', 'RestaurantsDelivery': 'False', 'NoiseLevel': ""u'average'"", 'HasTV': 'True'}","Chinese, Restaurants","{'Monday': '12:0-3:0', 'Tuesday': '12:0-3:0', 'Wednesday': '12:0-3:0', 'Thursday': '12:0-3:0', 'Friday': '12:0-3:0', 'Saturday': '12:0-3:0', 'Sunday': '12:0-3:0'}"
"92","2_y3riLaNIB2tdRONY7PAg","Rich City","514 S 5th St","Philadelphia","PA","19147",39.9424083,-75.150898,3,111,0,"{'RestaurantsAttire': ""u'casual'"", 'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'False', 'RestaurantsDelivery': 'True', 'Alcohol': ""u'none'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'OutdoorSeating': 'False', 'GoodForKids': 'True', 'RestaurantsGoodForGroups': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'WiFi': ""u'free'"", 'BikeParking': 'True', 'NoiseLevel': ""u'quiet'"", 'RestaurantsPriceRange2': '1', 'HasTV': 'True'}","Soup, Restaurants, Dim Sum, Chinese","{'Monday': '11:0-23:0', 'Tuesday': '11:0-23:0', 'Wednesday': '11:0-23:0', 'Thursday': '11:0-23:0', 'Friday': '11:0-23:30', 'Saturday': '11:0-23:30', 'Sunday': '12:0-23:0'}"
"93","IoeHxi-tXbCUS47M9Lagjg","Kum Lin Restaurant","2417 Welsh Rd","Philadelphia","PA","19114",40.0721272,-75.0308382,2.5,18,0,"{'RestaurantsTakeOut': 'True', 'RestaurantsAttire': ""'casual'"", 'GoodForKids': 'True', 'OutdoorSeating': 'False', 'RestaurantsGoodForGroups': 'False', 'RestaurantsReservations': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsDelivery': 'True', 'BusinessAcceptsCreditCards': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}""}","Chinese, Restaurants","{'Monday': '11:0-22:30', 'Tuesday': '11:0-22:30', 'Wednesday': '11:0-22:30', 'Thursday': '11:0-22:30', 'Friday': '11:0-23:0', 'Saturday': '12:0-23:0', 'Sunday': '13:0-22:0'}"
"94","NMnxLORhLb4sxEbvx45qfQ","Ho's Chinese Restaurant","1600 S 7th St","Philadelphia","PA","19148",39.9288656717,-75.1569883722,3,6,1,"{'RestaurantsReservations': 'False', 'RestaurantsDelivery': 'True', 'GoodForKids': 'True', 'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsTableService': 'False', 'RestaurantsAttire': ""u'casual'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'BikeParking': 'True', 'OutdoorSeating': 'False', 'Alcohol': ""u'none'"", 'NoiseLevel': ""u'loud'"", 'RestaurantsPriceRange2': '1', 'RestaurantsGoodForGroups': 'False'}","Restaurants, Chinese",NA
"95","GaDeCypnvJKZBbv35hcpyg","United Buffet","4640 Roosevelt Blvd","Philadelphia","PA","19124",40.0296853917,-75.1005433334,3.5,64,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'HasTV': 'True', 'BusinessAcceptsCreditCards': 'True', 'Alcohol': ""u'none'"", 'GoodForKids': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsReservations': 'False', 'DogsAllowed': 'False', 'BikeParking': 'True', 'GoodForMeal': ""{'dessert': True, 'latenight': None, 'lunch': True, 'dinner': True, 'brunch': None, 'breakfast': None}"", 'Caters': 'False', 'RestaurantsDelivery': 'None', 'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'True', 'HappyHour': 'False', 'RestaurantsPriceRange2': '2', 'WiFi': ""u'no'"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': None, 'divey': False, 'intimate': False, 'trendy': None, 'upscale': None, 'classy': None, 'casual': True}"", 'RestaurantsTableService': 'True', 'OutdoorSeating': 'False', 'NoiseLevel': ""u'average'""}","Restaurants, Chinese, Buffets, Seafood, Japanese","{'Monday': '11:0-21:30', 'Tuesday': '11:0-21:30', 'Wednesday': '11:0-21:30', 'Thursday': '11:0-21:30', 'Friday': '11:0-21:30', 'Saturday': '11:0-21:30', 'Sunday': '11:0-21:30'}"
